name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Albufeira,2016-03-20,15.3,9.3,12.9,15.3,8.8,12.9,9.5,80.5,0.4,100,8.33,rain,0,0,21.6,15.5,262.2,1013.2,43.6,11,237.6,20.5,8,,2016-03-20T06:36:03,2016-03-20T18:45:13,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR"
Albufeira,2016-03-21,15.3,7.1,12.2,15.3,7.1,12.1,8.1,76.9,0.3,100,4.17,rain,0,0,28.8,25.6,285.3,1010.6,32.1,11.6,217.4,18.8,8,,2016-03-21T06:34:33,2016-03-21T18:46:07,0.43,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"08554099999,LPFR"
Albufeira,2016-03-22,18.1,9.8,13.4,18.1,9.1,13.4,7.9,70.2,0,0,0,,0,0,46.8,33,298.7,1011.3,40.8,11.5,230.3,19.9,8,,2016-03-22T06:33:04,2016-03-22T18:47:00,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2016-03-23,16.4,10,12.9,16.4,8.4,12.8,7.7,71.6,0.1,100,4.17,rain,0,0,32.4,22.9,288,1011.9,43.7,10.1,167.5,14.6,7,,2016-03-23T06:31:34,2016-03-23T18:47:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LPFR,08554099999"
Albufeira,2016-03-24,20,8.9,14.8,20,7,14.6,6.8,59.9,0,0,0,,0,0,32.4,21.7,311.4,1018.6,1.8,11.3,272.7,23.6,9,,2016-03-24T06:30:05,2016-03-24T18:48:48,0.53,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2016-03-25,16.1,8.8,13.7,16.1,8.8,13.7,8.4,70.7,0,0,0,,0,0,25.2,23.7,271.4,1026.3,6.5,11.7,271.1,23.4,9,,2016-03-25T06:28:35,2016-03-25T18:49:41,0.57,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2016-03-26,17,8.4,13.6,17,7.4,13.5,10.7,82.7,0,0,0,,0,0,32.4,24.6,255.1,1025.8,57.8,11.3,195,16.8,7,,2016-03-26T06:27:06,2016-03-26T18:50:34,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2016-03-27,17.8,11.8,14.9,17.8,11.8,14.9,10.3,74.9,0.1,100,4.17,rain,0,0,36,26.5,258.3,1023.8,42.3,10.8,266.8,22,8,,2016-03-27T07:25:36,2016-03-27T19:51:28,0.63,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"08554099999,LPFR"
Albufeira,2016-03-28,16.8,8.5,13,16.8,7.2,12.7,8.3,73.4,0,0,0,,0,0,39.6,28.2,271.6,1023,40.5,11.2,200.9,17.6,8,,2016-03-28T07:24:07,2016-03-28T19:52:21,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2016-03-29,17.3,9.1,13.9,17.3,9.1,13.9,10.4,80.1,0,0,0,,0,0,28.8,19.3,264.5,1019.2,29.6,11.2,277.9,24.1,9,,2016-03-29T07:22:38,2016-03-29T19:53:14,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-03-30,17.5,10.1,14.2,17.5,10.1,14.2,9.5,74.4,0,0,0,,0,0,46.6,27.3,275.6,1014,43.5,11.2,277.8,23.9,9,,2016-03-30T07:21:09,2016-03-30T19:54:07,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2016-03-31,18.3,8.4,13.3,18.3,6.7,12.8,2.5,50.8,0,0,0,,0,0,54,31.3,333.8,1019.6,15.8,11.8,288,24.9,9,,2016-03-31T07:19:40,2016-03-31T19:55:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2016-04-01,17.1,9.8,13.6,17.1,8.7,13.6,4.6,54.9,0,0,0,,0,0,36,24.7,301.7,1018.6,2.2,11.6,291.1,25.1,9,,2016-04-01T07:18:12,2016-04-01T19:55:53,0.8,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2016-04-02,15.9,8.5,12.9,15.9,7.6,12.9,7.5,69.9,0,0,0,,0,0,28.8,22.9,264.7,1013.6,54.9,11.4,217.1,18.7,7,,2016-04-02T07:16:43,2016-04-02T19:56:46,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-03,17.2,12,14.5,17.2,12,14.5,10.8,78.9,0.1,100,4.17,rain,0,0,43.2,29.2,259.6,1014.9,57.5,10.8,215,18.5,7,,2016-04-03T07:15:15,2016-04-03T19:57:39,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR"
Albufeira,2016-04-04,15.7,12.8,14.4,15.7,12.8,14.4,13.1,92.1,1.8,100,25,rain,0,0,54,41,257.9,1011,83,9.1,75.1,6.5,4,,2016-04-04T07:13:48,2016-04-04T19:58:32,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-04-05,20.2,10.7,14.8,20.2,10.7,14.8,7.3,63.7,0,0,0,,0,0,50.4,31.2,315.1,1013.2,38.1,11.2,286.5,24.9,9,,2016-04-05T07:12:21,2016-04-05T19:59:25,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2016-04-06,19.3,11.1,15.6,19.3,11.1,15.6,8.7,64.4,0,0,0,,0,0,63,23.7,307.4,1016.2,7.4,11.6,290.2,25,9,,2016-04-06T07:10:54,2016-04-06T20:00:18,0.97,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-07,19.5,11.8,16.3,19.5,11.8,16.3,10.5,68.9,0,0,0,,0,0,21.6,18.9,263.6,1016.1,20.7,11.4,296.4,25.7,9,,2016-04-07T07:09:27,2016-04-07T20:01:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-08,21,12,16.8,21,12,16.8,3.3,43.8,0,0,0,,0,0,50.4,26.5,336,1017.4,60.1,11.6,274.4,23.6,9,,2016-04-08T07:08:01,2016-04-08T20:02:04,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-09,18.8,10.6,14.7,18.8,10.6,14.7,7.1,60.8,0,0,0,,0,0,43.2,31.2,288.4,1017,30.1,11.4,297,25.5,9,,2016-04-09T07:06:36,2016-04-09T20:02:57,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-10,17,11.2,13.7,17,11.2,13.7,9.2,74.9,0.3,100,4.17,rain,0,0,57.6,36.5,262.9,1010.8,44.1,11.2,271.6,23.5,9,,2016-04-10T07:05:11,2016-04-10T20:03:50,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-04-11,16.9,11.2,14.2,16.9,11.2,14.2,10.3,77.5,3.311,100,20.83,rain,0,0,54,26.5,237.5,1010.4,44.9,10.9,163.8,14.2,7,,2016-04-11T07:03:46,2016-04-11T20:04:43,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-04-12,16.9,13,14.9,16.9,13,14.9,11.7,81.4,4.7,100,33.33,rain,0,0,39.6,24,228.5,1012.6,49.3,10.9,275.2,23.9,8,,2016-04-12T07:02:22,2016-04-12T20:05:36,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-04-13,18.2,11.9,15.5,18.2,11.9,15.5,12.5,82.6,0.3,100,4.17,rain,0,0,36,16.4,212.8,1015.8,35.2,11,292.3,25.5,9,,2016-04-13T07:00:59,2016-04-13T20:06:30,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-04-14,18.9,14.7,16.4,18.9,14.7,16.4,14.2,87.4,0,0,0,,0,0,25.2,18.2,206.6,1015.7,26.2,11.2,306.3,26.6,9,,2016-04-14T06:59:36,2016-04-14T20:07:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-15,19,15,16.4,19,15,16.4,15.3,93.7,5.546,100,8.33,rain,0,0,39.6,32,207,1013.9,51.5,10.6,258.7,22.3,9,,2016-04-15T06:58:14,2016-04-15T20:08:16,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-04-16,18.9,14.9,16.7,18.9,14.9,16.7,15.9,95.4,2.4,100,12.5,rain,0,0,43.2,26.4,221.6,1013.7,72,10,185.4,16,7,,2016-04-16T06:56:52,2016-04-16T20:09:09,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-04-17,17.6,12.8,15.3,17.6,12.8,15.3,12.2,82.5,0,0,0,,0,0,28.8,19.9,267.2,1016.9,43.3,11,213.2,18.4,8,,2016-04-17T06:55:32,2016-04-17T20:10:03,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-18,19.5,12.1,16.4,19.5,12.1,16.4,11.6,73.9,0.111,100,4.17,rain,0,0,32.4,26.4,94.7,1013.2,43.9,10.8,253.9,21.9,8,,2016-04-18T06:54:12,2016-04-18T20:10:56,0.37,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-04-19,18.8,15,16.7,18.8,15,16.7,14.5,86.7,10.2,100,29.17,rain,0,0,50.4,24.7,168.1,1011.8,45.2,10.4,289.8,25.1,9,,2016-04-19T06:52:52,2016-04-19T20:11:49,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR"
Albufeira,2016-04-20,17.1,12,14.8,17.1,12,14.8,12.2,84.7,6.8,100,20.83,rain,0,0,44.9,24.6,218.8,1016.2,35,10.6,244.3,21.1,9,,2016-04-20T06:51:34,2016-04-20T20:12:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-04-21,18.1,12.1,15.6,18.1,12.1,15.6,12.4,81.8,0,0,0,,0,0,21.6,11.9,134.2,1021.5,46.9,11.2,134.2,11.6,6,,2016-04-21T06:50:16,2016-04-21T20:13:36,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-22,19,14,16.6,19,14,16.6,10.5,67.5,0,0,0,,0,0,18,11.9,242.3,1020.4,46.7,11.2,279,24,9,,2016-04-22T06:48:59,2016-04-22T20:14:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-23,19.3,16.1,17.5,19.3,16.1,17.5,13.4,77.4,0,0,0,,0,0,25.2,18.2,254.2,1017.8,77.4,10.9,212.4,18.2,7,,2016-04-23T06:47:43,2016-04-23T20:15:23,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-24,21.1,15,18.1,21.1,15,18.1,12.3,69.8,0,0,0,,0,0,32.4,22.9,270.4,1016.5,21.1,11.3,323.2,27.9,10,,2016-04-24T06:46:28,2016-04-24T20:16:17,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-25,24.9,16.1,20,24.9,16.1,20,10.9,56.8,0,0,0,,0,0,32.4,22,20.3,1014.7,9.4,12,327.1,28.2,10,,2016-04-25T06:45:14,2016-04-25T20:17:11,0.61,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-26,21.1,16.8,19.1,21.1,16.8,19.1,11.2,60.5,0,0,0,,0,0,28.8,24.6,263.9,1013.5,31.9,11.5,319.8,27.7,10,,2016-04-26T06:44:01,2016-04-26T20:18:04,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-27,19.1,12.8,16.4,19.1,12.8,16.4,8.9,61.8,0,0,0,,0,0,32.4,27.3,274.6,1012.9,76.5,11.5,266.2,22.8,9,,2016-04-27T06:42:49,2016-04-27T20:18:58,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-28,19.9,12.2,16.3,19.9,12.2,16.3,11.1,72.1,0,0,0,,0,0,28.8,25.6,284.2,1013.9,50.3,11.5,283.3,24.4,9,,2016-04-28T06:41:38,2016-04-28T20:19:51,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-29,20.6,14.8,17.9,20.6,14.8,17.9,13.1,74,0,0,0,,0,0,36,19.9,91.5,1014.8,63.5,10.8,217.3,18.7,8,,2016-04-29T06:40:28,2016-04-29T20:20:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-04-30,22.1,14.1,19.5,22.1,14.1,19.5,12.5,64.9,0,0,0,,0,0,28.8,21,268.9,1019,13.7,11,325.2,28.2,10,,2016-04-30T06:39:19,2016-04-30T20:21:38,0.75,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-01,25,18.6,21.4,25,18.6,21.4,6,37.3,0,0,0,,0,0,46.8,29.1,58.9,1020.4,0,11.4,338,29.3,10,,2016-05-01T06:38:11,2016-05-01T20:22:31,0.82,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-02,26.8,17.2,21.2,26.3,17.2,21.2,2.4,30.6,0,0,0,,0,0,50.4,31.8,83.4,1018.4,0,11.5,337.5,29.3,10,,2016-05-02T06:37:05,2016-05-02T20:23:25,0.85,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-03,26.1,15.1,20.9,26.1,15.1,20.9,5.5,38.8,0,0,0,,0,0,46.8,33.8,84,1016.2,13.8,11.4,334.7,29.1,10,,2016-05-03T06:35:59,2016-05-03T20:24:18,0.89,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-04,21.9,17.7,19.5,21.9,17.7,19.5,11.7,62.9,0.38,100,16.67,rain,0,0,43.2,30,100.5,1014.9,67.8,10.6,148.2,12.8,5,,2016-05-04T06:34:55,2016-05-04T20:25:11,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-05,19,16,17.6,19,16,17.6,13.7,79.3,34.692,100,20.83,rain,0,0,39.6,26.2,92.9,1011.2,69.3,9.5,251.7,21.7,9,,2016-05-05T06:33:52,2016-05-05T20:26:04,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08554099999,LPFR,08533099999,remote"
Albufeira,2016-05-06,19,14.9,16.4,19,14.9,16.4,14.2,87,2.1,100,12.5,rain,0,0,39.6,29.1,269.5,1011.3,65.4,10.6,239.6,20.7,7,,2016-05-06T06:32:50,2016-05-06T20:26:57,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-07,18,12.1,15.3,18,12.1,15.3,12.5,83.6,18,100,29.17,rain,0,0,57.6,44.6,196.7,1007.3,79.2,10.1,116.6,10,6,,2016-05-07T06:31:49,2016-05-07T20:27:50,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-08,19,14.1,16.6,19,14.1,16.6,13.7,83.3,23.9,100,33.33,rain,0,0,61.2,33,224.6,999.5,50.9,10.1,227.4,19.7,7,,2016-05-08T06:30:50,2016-05-08T20:28:42,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-09,18,15.6,16.7,18,15.6,16.7,12.4,75.8,1.5,100,12.5,rain,0,0,46.8,33.9,223,1004,35.9,11,266.3,23,8,,2016-05-09T06:29:52,2016-05-09T20:29:34,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-10,18.7,14,16.1,18.7,14,16.1,12.4,79,12.061,100,41.67,rain,0,0,72,32,218.5,1005.4,50.5,10.6,252,21.8,10,,2016-05-10T06:28:55,2016-05-10T20:30:26,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-11,18,12.9,15.8,18,12.9,15.8,12.2,79.4,17.477,100,45.83,rain,0,0,50.4,44.6,229.6,1006.3,49.4,10.7,150,12.9,7,,2016-05-11T06:28:00,2016-05-11T20:31:18,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-12,18.8,14.8,16.3,18.8,14.8,16.3,12.2,76.8,3.073,100,16.67,rain,0,0,64.8,38.3,260.7,1011.9,45,10.7,299.1,25.7,9,,2016-05-12T06:27:06,2016-05-12T20:32:09,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-13,21.3,11.9,15.9,21.3,11.9,15.9,11.4,75.7,2.064,100,8.33,rain,0,0,43.2,32,285.6,1018.1,21.1,11.1,330.3,28.3,10,,2016-05-13T06:26:14,2016-05-13T20:33:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-14,21.1,12,16.6,21.1,12,16.6,11.4,72.8,0,0,0,,0,0,43.2,27.4,295.1,1021.7,20.6,12,341,29.4,10,,2016-05-14T06:25:23,2016-05-14T20:33:51,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-15,21,12.4,17.5,21,12.4,17.5,12.2,71.6,0,0,0,,0,0,28.8,21,277.8,1021.5,8.7,12.1,348.4,29.9,10,,2016-05-15T06:24:34,2016-05-15T20:34:42,0.29,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-16,24.6,18.3,21.5,24.6,18.3,21.5,13.8,61.7,0,0,0,,0,0,25.2,21,311.2,1020.5,37.2,11.3,332.1,28.6,9,,2016-05-16T06:23:46,2016-05-16T20:35:32,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2016-05-17,25.1,20.7,22.8,25.1,20.7,22.8,13.5,55.9,0,0,0,,0,0,28.8,19.3,358.9,1015.9,50.1,11.4,316.1,27.2,9,,2016-05-17T06:22:59,2016-05-17T20:36:22,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-18,22.3,16.7,20.2,22.3,16.7,20.2,12.9,63.3,0,0,0,,0,0,25.2,17.3,250.4,1017.1,5.5,11.5,342.6,29.7,10,,2016-05-18T06:22:15,2016-05-18T20:37:11,0.39,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2016-05-19,24.4,14.8,19.9,24.4,14.8,19.9,13.6,67.4,0,0,0,,0,0,25.2,19.3,274.8,1019.1,0.6,11.7,351.3,30.3,10,,2016-05-19T06:21:31,2016-05-19T20:37:59,0.42,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-20,26.8,19.1,22.6,26.9,19.1,22.6,15,63.1,0,0,0,,0,0,36,28.2,90.1,1018,0,11.5,349.4,30.2,10,,2016-05-20T06:20:50,2016-05-20T20:38:48,0.45,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-21,23.2,17.1,20.3,23.2,17.1,20.3,14.3,69.3,0,0,0,,0,0,32.4,27.3,198.4,1016.4,24.5,11.1,345.5,29.8,10,,2016-05-21T06:20:10,2016-05-21T20:39:35,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2016-05-22,24.8,15.7,19.5,24.8,15.7,19.5,13.2,69.2,0,0,0,,0,0,32.4,28.2,277.5,1019.9,54.7,11.4,316,27.2,10,,2016-05-22T06:19:31,2016-05-22T20:40:22,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-23,25,13,20.3,25,13,20.3,9.2,50.7,0,0,0,,0,0,25.2,17.3,116.4,1019.5,37.5,11.6,335.1,29,10,,2016-05-23T06:18:54,2016-05-23T20:41:09,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-24,21.2,16.2,18.7,21.2,16.2,18.7,14.4,76.1,0,0,0,,0,0,,32,264.4,1014.6,51.1,11.1,303.1,26.4,9,,2016-05-24T06:18:19,2016-05-24T20:41:54,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2016-05-25,20.2,15,17.6,20.2,15,17.6,13.8,78.7,0,0,0,,0,0,,22.9,263.9,1014.1,45.2,11,296.1,25.6,9,,2016-05-25T06:17:46,2016-05-25T20:42:39,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-26,20.3,14,17.7,20.3,14,17.7,13.2,75.3,0,0,0,,0,0,,19.3,250.9,1014.2,29.1,11.4,340.3,29.2,10,,2016-05-26T06:17:14,2016-05-26T20:43:24,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-27,21.3,14.3,18.3,21.3,14.3,18.3,14.6,79.2,0,0,0,,0,0,18,18.2,236.5,1016.6,26.2,11.6,342.3,29.7,10,,2016-05-27T06:16:44,2016-05-27T20:44:07,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-28,20.3,16.5,18.6,20.3,16.5,18.6,15.6,82.9,2.418,100,12.5,rain,0,0,39.6,37.4,250.4,1018.9,36.4,10.5,335.6,28.9,10,,2016-05-28T06:16:15,2016-05-28T20:44:50,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-29,20.2,14.2,17.8,20.2,14.2,17.8,13.1,74.5,0.1,100,4.17,rain,0,0,,33,264.3,1021.8,26.3,11.1,352.1,30.6,10,,2016-05-29T06:15:49,2016-05-29T20:45:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2016-05-30,25.3,13.2,18.7,25.3,13.2,18.7,11.5,65.7,0,0,0,,0,0,25.2,30.9,292.2,1020.2,14.4,11.4,357.9,31.1,10,,2016-05-30T06:15:24,2016-05-30T20:46:13,0.8,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-05-31,26.8,15.8,21,26.5,15.8,21,11.1,54.2,0,0,0,,0,0,28.8,20.2,329.8,1019.1,4.9,11.6,364,31.4,10,,2016-05-31T06:15:01,2016-05-31T20:46:53,0.84,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-06-01,27,18.2,22.9,26.8,18.2,22.8,10.7,47,0,0,0,,0,0,21.6,22,81.5,1016.8,27.4,11.6,361.4,31.3,10,,2016-06-01T06:14:39,2016-06-01T20:47:32,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-06-02,25.5,18.4,22.1,25.5,18.4,22.1,13.2,57.8,0,0,0,,0,0,,16.4,244.4,1013.4,67.1,11.6,228.8,19.8,7,,2016-06-02T06:14:20,2016-06-02T20:48:10,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-06-03,21.8,16,19.1,21.8,16,19.1,13,68.4,0,0,0,,0,0,,35.6,275.2,1013.9,12.6,11.4,349.3,30.2,10,,2016-06-03T06:14:02,2016-06-03T20:48:47,0.94,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-06-04,21.8,14,18.6,21.8,14,18.6,14.1,75.5,0,0,0,,0,0,,35.6,272.2,1017.2,17.2,11.6,353.9,30.5,10,,2016-06-04T06:13:45,2016-06-04T20:49:23,0.98,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-06-05,23,16,19.9,23,16,19.9,14.6,71.9,0,0,0,,0,0,18,27.3,276.2,1017.1,34.8,11.4,338,29.2,9,,2016-06-05T06:13:31,2016-06-05T20:49:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-06-06,25.2,17.2,21.8,25.2,17.2,21.8,14.4,63.3,0,0,0,,0,0,,21,268,1017.8,39.1,11.6,338.8,29.3,10,,2016-06-06T06:13:18,2016-06-06T20:50:31,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2016-06-07,30.8,20.7,25.6,30.2,20.7,25.4,13.9,49.8,0,0,0,,0,0,,24.6,87.5,1018.3,0.1,11.4,357.2,30.9,10,,2016-06-07T06:13:07,2016-06-07T20:51:04,0.08,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-06-08,29,21,25.6,28.6,21,25.4,13.1,47.2,0,0,0,,0,0,,19.8,289,1017.6,13,11.1,333.8,28.9,10,,2016-06-08T06:12:58,2016-06-08T20:51:35,0.11,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2016-06-09,33.8,22,27.1,32.8,22,26.8,13.5,45.1,0,0,0,,0,0,18,30.9,287.3,1014.6,70.5,11.1,303.2,26.1,10,,2016-06-09T06:12:51,2016-06-09T20:52:05,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2016-06-10,27,19.8,22.6,27.1,19.8,22.7,14.3,59.9,0,0,0,,0,0,,33,301.4,1015.2,61.1,11.6,348.9,29.9,10,,2016-06-10T06:12:45,2016-06-10T20:52:34,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
